poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,methodology,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,race_id,office_type,house_district,senate_class,special,candidateid_0,answer_0,pct_0,candidateid_1,answer_1,pct_1,candidateid_2,answer_2,pct_2,candidateid_3,answer_3,pct_3,candidateid_4,answer_4,pct_4,candidateid_5,answer_5,pct_5,candidateid_6,answer_6,pct_6,candidateid_7,answer_7,pct_7,candidateid_8,answer_8,pct_8,candidateid_9,answer_9,pct_9,candidateid_10,answer_10,pct_10,candidateid_11,answer_11,pct_11,candidateid_12,answer_12,pct_12,candidateid_13,answer_13,pct_13,candidateid_14,answer_14,pct_14,candidateid_15,answer_15,pct_15,candidateid_16,answer_16,pct_16,candidateid_17,answer_17,pct_17,candidateid_18,answer_18,pct_18,candidateid_19,answer_19,pct_19,candidateid_20,answer_20,pct_20,candidateid_21,answer_21,pct_21,candidateid_22,answer_22,pct_22,candidateid_23,answer_23,pct_23,candidateid_24,answer_24,pct_24
56856,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,11/6/18,11/12/18,,"",,91721,649,a,,a,TRUE,11/13/18 16:39,"",http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,Reuters,false,,8273,U.S. House,,,false,,Will not/do not plan to vote,13.1,10427,DEM,42.4,10429,IND,1.6,,Don’t know / Refused,11.6,10428,REP,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56856,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,11/6/18,11/12/18,,"",,91727,531,rv,,rv,TRUE,11/13/18 16:40,"",http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,Reuters,false,,8273,U.S. House,,,false,,Will not/do not plan to vote,4.6,10427,DEM,48.9,10429,IND,1.6,,Don’t know / Refused,9.1,10428,REP,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56857,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,11/5/18,11/11/18,,"",,91716,359,lv,,lv,TRUE,11/13/18 16:39,"",http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,Reuters,false,,8273,U.S. House,,,false,,Will not/do not plan to vote,0.2,10427,DEM,46.0,10429,IND,3.1,,Don’t know / Refused,5.3,10428,REP,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56857,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,11/5/18,11/11/18,,"",,91722,968,a,,a,TRUE,11/13/18 16:39,"",http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,Reuters,false,,8273,U.S. House,,,false,,Will not/do not plan to vote,12.9,10427,DEM,41.3,10429,IND,2.2,,Don’t know / Refused,10.8,10428,REP,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56857,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,11/5/18,11/11/18,,"",,91728,801,rv,,rv,TRUE,11/13/18 16:40,"",http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/PD1:1,Reuters,false,,8273,U.S. House,,,false,,Will not/do not plan to vote,4.4,10427,DEM,47.3,10429,IND,2.1,,Don’t know / Refused,8.9,10428,REP,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56846,1416,HarrisX,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,B+,Online,,11/4/18,11/6/18,,"",,91659,3005,rv,,rv,TRUE,11/8/18 15:52,"",https://scottrasmussen.com/generic-congressional-ballot-daily/,538,false,,8273,U.S. House,,,false,10427,DEM,45.0,10428,REP,38.0,,Undecided,9.0,,Other,5.0,,Would not vote,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56846,1416,HarrisX,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,B+,Online,,11/4/18,11/6/18,,"",,91661,2324,lv,,lv,TRUE,11/8/18 15:52,"",https://scottrasmussen.com/generic-congressional-ballot-daily/,538,false,,8273,U.S. House,,,false,10427,DEM,50.0,10428,REP,40.0,,Undecided,6.0,,Other,3.0,,Would not vote,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56846,1416,HarrisX,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,B+,Online,,11/4/18,11/6/18,,"",,91660,1944,lv,,lv,TRUE,11/8/18 15:52,"",https://scottrasmussen.com/generic-congressional-ballot-daily/,538,false,,8273,U.S. House,,,false,10427,DEM,53.0,10428,REP,40.0,,Undecided,5.0,,Other,2.0,,Would not vote,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56858,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,11/4/18,11/10/18,,"",,91717,537,lv,,lv,TRUE,11/13/18 16:39,"",http://polling.reuters.com/#!response/TM1212Y17/type/smallest/filters/LIKELY:1,Reuters,false,,8273,U.S. House,,,false,,Will not/do not plan to vote,0.1,10427,DEM,48.9,10429,IND,3.0,,Don’t know / Refused,5.3,10428,REP,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56858,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,11/4/18,11/10/18,,"",,91723,1266,a,,a,TRUE,11/13/18 16:39,"",http://polling.reuters.com/#!response/TM1212Y17/type/smallest/,Reuters,false,,8273,U.S. House,,,false,,Will not/do not plan to vote,12.3,10427,DEM,41.9,10429,IND,2.3,,Don’t know / Refused,10.9,10428,REP,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
